threshold,recall,fpr
0.5446070432662964,0.4210753151600043,0.002289323070850602
0.5430351495742798,0.4239306109255468,0.002289323070850602
0.5429378747940063,0.4239306109255468,0.0023287941582790608
0.5409803986549377,0.4297489494666523,0.0023287941582790608
0.5409796833992004,0.4297489494666523,0.002368265245707519
0.5402740836143494,0.4332507272923176,0.002368265245707519
0.540267825126648,0.4333584743023381,0.002368265245707519
0.5402413010597229,0.4335200948173688,0.002368265245707519
0.5402213335037231,0.4336278418273893,0.002368265245707519
0.5371497273445129,0.44941277879538843,0.002368265245707519
0.53714919090271,0.44941277879538843,0.0024077363331359777
0.5361153483390808,0.4572783105268829,0.0024077363331359777
0.5361149311065674,0.4572783105268829,0.0024472074205644364
0.5353741645812988,0.46266566102790646,0.0024472074205644364
0.5353605151176453,0.46277340803792694,0.0024472074205644364
0.534900426864624,0.4667061739036742,0.0024472074205644364
0.534896969795227,0.4667061739036742,0.002486678507992895
0.533202052116394,0.48152138778148906,0.002486678507992895
0.5331998467445374,0.48162913479150954,0.002486678507992895
0.5325527191162109,0.4871781058075638,0.002486678507992895
0.532549262046814,0.4871781058075638,0.002526149595421354
0.5324744582176208,0.4878784613726969,0.002526149595421354
0.5324699282646179,0.4878784613726969,0.0025656206828498125
0.5293599963188171,0.5242430772546062,0.0025656206828498125
0.5293577909469604,0.5242430772546062,0.002605091770278271
0.5289870500564575,0.528768451675466,0.002605091770278271
0.5289813280105591,0.5288761986854865,0.002605091770278271
0.528249204158783,0.5363646158819093,0.002605091770278271
0.5282447338104248,0.5363646158819093,0.00264456285770673
0.5280472040176392,0.5391121646374313,0.00264456285770673
0.5280392169952393,0.5392199116474518,0.00264456285770673
0.5272443294525146,0.5492403835793557,0.00264456285770673
0.5272368788719177,0.5492403835793557,0.0026840339451351886
0.5266680717468262,0.556405559745717,0.0026840339451351886
0.5266665816307068,0.5565133067557375,0.0026840339451351886
0.5265665054321289,0.5574830298459218,0.0026840339451351886
0.5265650749206543,0.5575907768559423,0.0026840339451351886
0.5265167951583862,0.5580217648960242,0.0026840339451351886
0.5265054106712341,0.5580217648960242,0.0027235050325636473
0.5261772274971008,0.5618467837517509,0.0027235050325636473
0.5261576175689697,0.5618467837517509,0.002762976119992106
0.5244835615158081,0.5802176489602413,0.002762976119992106
0.5244753360748291,0.5802176489602413,0.0028024472074205642
0.5239173173904419,0.585604999461265,0.0028024472074205642
0.523910403251648,0.585604999461265,0.002841918294849023
0.5238216519355774,0.5862514815213877,0.002841918294849023
0.5238182544708252,0.5863592285314082,0.002841918294849023
0.5228667855262756,0.5962180799482815,0.002841918294849023
0.5228573083877563,0.5963258269583019,0.002841918294849023
0.5215259790420532,0.6069389074453184,0.002841918294849023
0.5215226411819458,0.6069389074453184,0.0028813893822774816
0.5212036371231079,0.6092554681607585,0.0028813893822774816
0.521187424659729,0.609363215170779,0.0028813893822774816
0.5202085971832275,0.6179829759724168,0.0028813893822774816
