y_true,y_score
0,0.09253846108913422
0,0.08620300143957138
0,0.09687938541173935
0,0.09472819417715073
0,0.08674196898937225
0,0.10304239392280579
0,0.09104082733392715
0,0.08737160265445709
0,0.0868305116891861
0,0.07479406893253326
0,0.06394288688898087
0,0.05669805034995079
0,0.05055054649710655
0,0.07364937663078308
0,0.11195741593837738
0,0.1368975043296814
0,0.13163763284683228
0,0.14240619540214539
0,0.1569395512342453
0,0.18109983205795288
0,0.1791125237941742
0,0.18382202088832855
0,0.1850503534078598
0,0.19311672449111938
0,0.2204340100288391
0,0.2014332115650177
0,0.1631588190793991
0,0.14159779250621796
0,0.11635753512382507
0,0.09998300671577454
0,0.08631496876478195
0,0.09871739149093628
0,0.06308769434690475
0,0.025476334616541862
0,0.0292622372508049
0,0.04203607141971588
0,0.04778709262609482
0,0.08444187790155411
0,0.11254998296499252
0,0.12301985919475555
0,0.08079548180103302
0,0.09425555169582367
0,0.08731307834386826
0,0.07951287180185318
0,0.07208061963319778
0,0.07778353244066238
0,0.06964302808046341
0,0.10475508868694305
0,0.08808377385139465
0,0.08988504111766815
0,0.08118489384651184
0,0.07780057191848755
0,0.05834661051630974
0,0.06838689744472504
0,0.061022765934467316
0,0.057325031608343124
0,0.035346437245607376
0,0.04133394733071327
0,0.06173161417245865
0,0.07501954585313797
0,0.06548336893320084
0,0.11216086894273758
0,0.08190231770277023
0,0.08053708076477051
0,0.08889725804328918
0,0.1163586750626564
0,0.09587544947862625
0,0.1034068912267685
0,0.10727104544639587
0,0.07652919739484787
0,0.09606997668743134
0,0.09461084008216858
0,0.11396034806966782
0,0.10197852551937103
0,0.09122342616319656
0,0.08606583625078201
0,0.09332342445850372
0,0.1088528260588646
0,0.10213904827833176
0,0.07106614857912064
0,0.0909905880689621
0,0.08222392946481705
0,0.07266756147146225
0,0.062949039041996
0,0.05812986567616463
0,0.054563868790864944
0,0.05132634937763214
0,0.03721270710229874
0,0.030138324946165085
0,0.048899129033088684
0,0.08865033090114594
0,0.12660039961338043
0,0.11903920769691467
0,0.11147922277450562
0,0.10961021482944489
0,0.10808245092630386
0,0.12835797667503357
0,0.1030917689204216
0,0.06697171926498413
0,0.08656957000494003
0,0.10741352289915085
0,0.08382563292980194
0,0.07768633216619492
0,0.13717345893383026
0,0.1533472239971161
0,0.13991032540798187
0,0.13350753486156464
0,0.12106200307607651
0,0.13936790823936462
0,0.145950585603714
0,0.14612743258476257
0,0.10080529749393463
0,0.11224579066038132
0,0.16083595156669617
0,0.13604463636875153
0,0.1220843717455864
0,0.11735635250806808
0,0.12184155732393265
0,0.1423519253730774
0,0.17779190838336945
0,0.24521639943122864
0,0.31681954860687256
0,0.2952752709388733
0,0.21660423278808594
0,0.16641563177108765
0,0.1163092851638794
0,0.10557708889245987
0,0.10634350776672363
0,0.10667717456817627
0,0.11335892975330353
0,0.1372217983007431
0,0.174127459526062
0,0.222610741853714
0,0.2996464967727661
0,0.33287888765335083
0,0.32117751240730286
0,0.29988420009613037
0,0.22712531685829163
0,0.16290166974067688
0,0.11991611123085022
0,0.1084851399064064
0,0.11669934540987015
0,0.1292349398136139
0,0.12167568504810333
0,0.12797410786151886
0,0.15014761686325073
0,0.13973402976989746
0,0.17756591737270355
0,0.17373380064964294
0,0.1745588630437851
0,0.16201798617839813
0,0.1705193966627121
0,0.17301909625530243
0,0.1509794443845749
0,0.14294248819351196
0,0.13284049928188324
0,0.10686248540878296
0,0.10947058349847794
0,0.10678738355636597
0,0.1099982038140297
0,0.1184208020567894
0,0.14139388501644135
0,0.17090146243572235
0,0.16844850778579712
0,0.20180350542068481
0,0.19929438829421997
0,0.1663215011358261
0,0.09161175042390823
0,0.08832921087741852
0,0.10719627887010574
0,0.11098216474056244
0,0.14132976531982422
0,0.07696914672851562
0,0.08087119460105896
0,0.106361523270607
0,0.1513051688671112
0,0.15479505062103271
0,0.09020397812128067
0,0.11632012575864792
0,0.13980776071548462
0,0.18560749292373657
0,0.17167538404464722
0,0.10861150175333023
0,0.12618348002433777
0,0.10833946615457535
0,0.1520775705575943
0,0.11295684427022934
0,0.06815874576568604
0,0.049395687878131866
0,0.06590169668197632
0,0.09403496235609055
0,0.09406471997499466
0,0.07419619709253311
0,0.09009796380996704
0,0.07593709975481033
0,0.042064812034368515
0,0.0432618074119091
0,0.06856551021337509
0,0.10437347739934921
0,0.11226685345172882
0,0.1286611557006836
0,0.1695767343044281
0,0.17530159652233124
0,0.24340121448040009
0,0.2831587493419647
0,0.30725571513175964
0,0.309068888425827
0,0.3322657346725464
0,0.24445341527462006
0,0.20789894461631775
0,0.13936546444892883
0,0.10340335965156555
0,0.07240515202283859
0,0.09883081912994385
0,0.13286948204040527
0,0.13352766633033752
0,0.13275958597660065
0,0.1334540843963623
0,0.1447131633758545
0,0.12286113202571869
0,0.10615676641464233
0,0.10926860570907593
0,0.09166151285171509
0,0.11070489138364792
0,0.11490688472986221
0,0.16060805320739746
0,0.14119906723499298
0,0.135269433259964
0,0.15930436551570892
0,0.14867812395095825
0,0.1471061259508133
0,0.10281246900558472
0,0.08799723535776138
0,0.08718141913414001
0,0.06999439001083374
0,0.09151089936494827
0,0.11389931291341782
0,0.12962736189365387
0,0.1395866572856903
0,0.10132274776697159
0,0.05041070282459259
0,0.04128718003630638
0,0.041422147303819656
0,0.05514279752969742
0,0.05907617136836052
0,0.07071608304977417
0,0.09814631938934326
0,0.09920074045658112
0,0.08196867257356644
0,0.0583605021238327
0,0.041092999279499054
0,0.07225135713815689
0,0.05117538198828697
0,0.04533276706933975
0,0.037052083760499954
0,0.03759733960032463
0,0.040873195976018906
0,0.03698531910777092
0,0.04018775746226311
0,0.051670052111148834
0,0.06323058158159256
0,0.06393033266067505
0,0.09675416350364685
0,0.0565887987613678
0,0.11080615222454071
0,0.1338340789079666
0,0.14911718666553497
0,0.15865567326545715
0,0.14932698011398315
0,0.14730365574359894
0,0.11306086927652359
0,0.13349390029907227
0,0.10001218318939209
0,0.09401863813400269
0,0.0855085626244545
0,0.08368080109357834
0,0.10070855915546417
0,0.11044236272573471
0,0.10049110651016235
0,0.10994090139865875
0,0.11360515654087067
0,0.12806110084056854
0,0.10321177542209625
0,0.09889676421880722
0,0.10866931080818176
0,0.07195258140563965
0,0.09491497278213501
0,0.11430232226848602
0,0.09838476777076721
0,0.07879342883825302
0,0.05740765482187271
0,0.05454902723431587
0,0.08109911531209946
0,0.09778130799531937
0,0.10169687867164612
0,0.09806234389543533
0,0.10197343677282333
0,0.1253155916929245
0,0.12265635281801224
0,0.1241820827126503
0,0.11594364047050476
0,0.11770129948854446
0,0.09909390658140182
0,0.10666166245937347
0,0.08780230581760406
0,0.05686945095658302
0,0.08885277062654495
0,0.10521793365478516
0,0.11240077018737793
0,0.1232188418507576
0,0.11313804984092712
0,0.11075280606746674
0,0.10060012340545654
0,0.12274184077978134
0,0.1018221378326416
0,0.09798600524663925
0,0.08069751411676407
0,0.10099930316209793
0,0.09313448518514633
0,0.09447115659713745
0,0.0864984467625618
0,0.05470256507396698
0,0.09182509034872055
0,0.10860816389322281
0,0.09900495409965515
0,0.09806859493255615
0,0.11511332541704178
0,0.1306919902563095
0,0.17969153821468353
0,0.21729418635368347
0,0.2815442383289337
0,0.22850048542022705
0,0.17584727704524994
0,0.1654428094625473
0,0.1696872115135193
0,0.1372438669204712
0,0.08710246533155441
0,0.0943375825881958
0,0.05716242641210556
0,0.06850224733352661
0,0.07471263408660889
0,0.039243072271347046
0,0.0481276698410511
0,0.06122638285160065
0,0.06224685162305832
0,0.06489863991737366
0,0.06291364133358002
0,0.06220969557762146
0,0.07366182655096054
0,0.09173064678907394
0,0.09319509565830231
0,0.13511018455028534
0,0.1770697981119156
0,0.18299750983715057
0,0.1734401136636734
0,0.13189545273780823
0,0.11952958256006241
0,0.11415135115385056
0,0.11456745117902756
0,0.10380441695451736
0,0.11126022785902023
0,0.14853297173976898
0,0.1986743062734604
0,0.2588411867618561
0,0.3481176197528839
0,0.3500051498413086
0,0.37081146240234375
0,0.35649847984313965
0,0.3442087471485138
0,0.30660220980644226
0,0.2919710576534271
0,0.2137441784143448
0,0.1927303671836853
0,0.17964710295200348
0,0.13876648247241974
0,0.14489689469337463
0,0.11914850771427155
0,0.12318114936351776
0,0.11917822062969208
0,0.15698093175888062
0,0.12989526987075806
0,0.08469987660646439
0,0.09123390167951584
0,0.08092837780714035
0,0.04698984697461128
0,0.03779417276382446
0,0.0770966187119484
0,0.07861745357513428
0,0.09245990216732025
0,0.09713676571846008
0,0.07395515590906143
0,0.09455733746290207
0,0.11941096186637878
0,0.10952265560626984
0,0.10214013606309891
0,0.11146152019500732
0,0.11367993801832199
0,0.1141301617026329
0,0.14867354929447174
0,0.15997470915317535
0,0.18379555642604828
0,0.23060496151447296
0,0.2580787241458893
0,0.24393022060394287
0,0.16671819984912872
0,0.13030843436717987
0,0.11813145130872726
0,0.11800277233123779
0,0.12456449121236801
0,0.11243893206119537
0,0.12862907350063324
0,0.1691710203886032
0,0.19195915758609772
0,0.2365480661392212
0,0.1825954020023346
0,0.16203303635120392
0,0.12588638067245483
0,0.11647412925958633
0,0.13722801208496094
0,0.11960000544786453
0,0.11396308988332748
0,0.10207555443048477
0,0.08668563514947891
0,0.08006788045167923
0,0.058580804616212845
0,0.0530194491147995
0,0.0838826522231102
0,0.09814177453517914
0,0.12968693673610687
0,0.13453041017055511
0,0.1303819715976715
0,0.14191825687885284
0,0.1476382464170456
0,0.11520881205797195
0,0.07027575373649597
0,0.08082195371389389
0,0.06468791514635086
0,0.06821253150701523
0,0.06719249486923218
0,0.07313618063926697
0,0.07395999878644943
0,0.0720776617527008
0,0.06655769050121307
0,0.07132509350776672
0,0.07343851774930954
0,0.08356473594903946
0,0.08027946203947067
0,0.08204954862594604
0,0.09374862909317017
0,0.11521603167057037
0,0.11195097118616104
0,0.12454646080732346
0,0.15207619965076447
0,0.1526847779750824
0,0.1687029004096985
0,0.13782069087028503
0,0.09095972031354904
0,0.05283917114138603
0,0.039320800453424454
0,0.05462169274687767
0,0.053346190601587296
0,0.05424868315458298
0,0.0778575986623764
0,0.09366194903850555
0,0.08391457796096802
0,0.06568711251020432
0,0.055740293115377426
0,0.05182843655347824
0,0.05661339312791824
0,0.028535617515444756
0,0.03401826694607735
0,0.024649683386087418
0,0.053218502551317215
0,0.05863388255238533
0,0.06225429102778435
0,0.08822725713253021
0,0.060954827815294266
0,0.027889670804142952
0,0.050670135766267776
0,0.07430366426706314
0,0.04476376250386238
0,0.029423685744404793
0,0.050928570330142975
0,0.03607463836669922
0,0.06054996699094772
0,0.04675428569316864
0,0.053074296563863754
0,0.05217092111706734
0,0.05954848229885101
0,0.10391436517238617
0,0.14612768590450287
0,0.14743497967720032
0,0.1584072858095169
0,0.1759520322084427
0,0.1929011046886444
0,0.17277351021766663
0,0.16110576689243317
0,0.13529522716999054
0,0.12637539207935333
0,0.14735481142997742
0,0.13081501424312592
0,0.13365180790424347
0,0.13098092377185822
0,0.10645772516727448
0,0.12966516613960266
0,0.11044703423976898
0,0.11125218123197556
0,0.14819690585136414
0,0.11153702437877655
0,0.06992236524820328
0,0.12064042687416077
0,0.06796934455633163
0,0.07077255100011826
0,0.05905778706073761
0,0.03637917339801788
0,0.02568136528134346
0,0.02376301772892475
0,0.033910199999809265
0,0.059261079877614975
0,0.09559004753828049
0,0.08629860728979111
0,0.09148550778627396
0,0.07649054378271103
0,0.11766710877418518
0,0.10523764044046402
0,0.07591168582439423
0,0.11162257939577103
0,0.13031060993671417
0,0.1278606355190277
0,0.13262015581130981
0,0.172382652759552
0,0.14335684478282928
0,0.17323854565620422
0,0.18462227284908295
0,0.16022297739982605
0,0.18979313969612122
0,0.19620440900325775
0,0.2217385470867157
0,0.18305304646492004
0,0.15921272337436676
0,0.19295459985733032
0,0.17893731594085693
0,0.17686215043067932
0,0.16362780332565308
0,0.13903063535690308
0,0.14039525389671326
0,0.13491706550121307
0,0.16332434117794037
0,0.14804615080356598
0,0.13022206723690033
0,0.10211388021707535
0,0.07503442466259003
0,0.0889066532254219
0,0.14184948801994324
0,0.13475635647773743
0,0.07800116389989853
0,0.08324640989303589
0,0.06949128955602646
0,0.0646243467926979
0,0.11319171637296677
0,0.10263694822788239
0,0.09853225201368332
