epoch,d_loss,g_loss,failed_nan
1,0.4269934611932303,4.731802583313906,False
2,1.0320080076989073,1.676884612441063,False
3,0.5226555442150969,2.531285651601278,False
4,0.40989347011424027,2.866086690242474,False
5,0.5089374017686799,2.4612770106929998,False
6,0.4346285395610791,2.8075225298221294,False
7,0.5479049957428987,2.4211187539192345,False
8,1.292687177658081,0.7784835872741845,False
