window,stride,score_mode,score_alpha,target_fpr,auc,ap,best_f1,best_precision,best_recall,best_fpr,calib_threshold,calib_f1,calib_precision,calib_recall,calib_fpr,train_benign_fpr,test_benign_fpr,ckpt_path,out_json,xai_report_json,log_train,log_eval
128,16,fused,0.240,0.050,0.9463788913506751,0.9351284295554545,0.8807031404300781,0.8128702944125421,0.9608878353625687,0.16206828498125123,0.5039418339729309,0.7957516867348393,0.9927507047925894,0.6639909492511583,0.003552397868561279,0.05,0.003552397868561279,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_225204/ckpt_w128_s16.pt,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_225204/eval_w128_s16_fused.json,attack/results/xai_tcn/eval_w128_s16_fused_w128_s16_fused_a0.24/xai_report.json,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_225204/train_w128_s16.log,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_225204/eval_w128_s16_fused.log
