method,window_size,stride,auc,ap,target_fpr,calib_f1,calib_recall,calib_precision,calib_threshold,train_benign_fpr,test_benign_fpr,eval_seconds,n_train_windows,n_test_windows
IsolationForest,128,16,0.9764237807917842,0.9941038199281954,0.05,0.969026952946551,0.9399149237858915,1.0,-0.02690870223592557,0.05049911920140928,0.0,0.6461710929870605,5123,7345
OneClassSVM,128,16,0.972467836749086,0.9932698183009395,0.05,0.9802364407544445,0.9626019142148174,0.9985291413862842,-19.08231146928864,0.05049911920140928,0.004697592483852026,2.0530338287353516,5123,7345
TranAD,128,16,0.9395225557500857,0.9852441758262712,0.05,0.9571718663466864,0.9190003544842255,0.9986517719568567,1.5601869821548422,0.05049911920140928,0.004110393423370522,94.5113468170166,5123,7345
GANomaly,128,16,0.9638554104013539,0.9913245684003228,0.05,0.9627723136317676,0.9282169443459766,1.0,0.5783838510513294,0.05049911920140928,0.0,6.6409900188446045,5123,7345
