method,window_size,stride,auc,ap,target_fpr,calib_f1,calib_recall,calib_precision,calib_threshold,train_benign_fpr,test_benign_fpr,eval_seconds,n_train_windows,n_test_windows
GANomaly,128,16,0.9970910474947667,0.9992608377798222,0.05,0.986449864498645,0.994535519125683,0.978494623655914,0.14542323350906378,0.050746268656716415,0.07164179104477612,2.579413890838623,1019,1433
