method,window_size,stride,auc,ap,target_fpr,calib_f1,calib_recall,calib_precision,calib_threshold,train_benign_fpr,test_benign_fpr,eval_seconds,n_train_windows,n_test_windows
GANomaly,128,16,0.4804889719938973,0.29807482311256495,0.05,0.23237863091610805,0.20512820512820512,0.267978449285547,0.061945971846580496,0.050129198966408266,0.23735379006531976,11.185802221298218,37493,18743
