window,stride,score_mode,score_alpha,target_fpr,auc,ap,best_f1,best_precision,best_recall,best_fpr,calib_threshold,calib_f1,calib_precision,calib_recall,calib_fpr,train_benign_fpr,test_benign_fpr,ckpt_path,out_json,xai_report_json,log_train,log_eval
128,16,fused,0.240,0.050,0.9469153830004308,0.9289104171454587,0.85072880093577,0.8401807292213933,0.8615450921236936,0.12007104795737122,0.34255272150039673,0.8258218695420811,0.9573772820913545,0.7260532270229502,0.023682652457075192,0.05,0.023682652457075192,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_204232/ckpt_w128_s16.pt,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_204232/eval_w128_s16_fused.json,attack/results/xai_tcn/eval_w128_s16_fused_w128_s16_fused_a0.24/xai_report.json,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_204232/train_w128_s16.log,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_204232/eval_w128_s16_fused.log
