window,stride,score_mode,score_alpha,target_fpr,auc,ap,best_f1,best_precision,best_recall,best_fpr,calib_threshold,calib_f1,calib_precision,calib_recall,calib_fpr,train_benign_fpr,test_benign_fpr,ckpt_path,out_json,xai_report_json,log_train,log_eval
128,16,fused,0.240,0.050,0.8367473846364332,0.6871814009966162,0.8173860828189748,0.7153656466022558,0.9533455446611356,0.2779159265837774,0.42217695713043213,0.4807032289692165,0.6868494795836668,0.36973386488524945,0.12350503256364713,0.05,0.12350503256364713,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_210038/ckpt_w128_s16.pt,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_210038/eval_w128_s16_fused.json,attack/results/xai_tcn/eval_w128_s16_fused_w128_s16_fused_a0.24/xai_report.json,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_210038/train_w128_s16.log,attack/results/final_experiments/20260414_132416/ablation_2x2/20260414_204232/20260414_210038/eval_w128_s16_fused.log
