window,stride,score_mode,score_alpha,target_fpr,auc,ap,best_f1,best_precision,best_recall,best_fpr,calib_threshold,calib_f1,calib_precision,calib_recall,calib_fpr,train_benign_fpr,test_benign_fpr,ckpt_path,out_json,xai_report_json,log_train,log_eval
128,10,fused,0.200,0.050,0.8434161453736363,0.7423342213898039,0.7598716451170672,0.6319480113446035,0.9527304558615581,0.4066069622283078,0.3179955780506134,0.2605532074257074,0.6341145833333333,0.16396202275941013,0.06932622801174351,0.05,0.06932622801174351,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/ckpt_w128_s10.pt,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/eval_w128_s10_fused.json,,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/train_w128_s10.log,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/eval_w128_s10_fused.log
128,12,fused,0.200,0.050,0.8838393711202541,0.7868223519246006,0.8610432690550218,0.7844120479527115,0.9542681695148063,0.19220748460445286,0.3316780626773834,0.5026735079660704,0.7580842225299339,0.3759948289096271,0.08793225959261014,0.05,0.08793225959261014,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/ckpt_w128_s12.pt,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/eval_w128_s12_fused.json,,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/train_w128_s12.log,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/eval_w128_s12_fused.log
128,20,fused,0.200,0.050,0.8692231999334604,0.7637066158823644,0.8448463585768097,0.7669119262025038,0.9404120657150551,0.20945379187842306,0.3706762194633484,0.25135177699582417,0.5704074338813437,0.16119041206571502,0.08896235259288499,0.05,0.08896235259288499,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/ckpt_w128_s20.pt,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/eval_w128_s20_fused.json,,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/train_w128_s20.log,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/eval_w128_s20_fused.log
128,24,fused,0.200,0.050,0.7860113341797588,0.6782169981615398,0.7509690267055273,0.6706681910569104,0.8531146481376746,0.3070045591805317,0.3647022843360901,0.2433327087623747,0.5360484314804622,0.15738870485578085,0.0998282906033513,0.05,0.0998282906033513,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/ckpt_w128_s24.pt,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/eval_w128_s24_fused.json,,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/train_w128_s24.log,attack/results/final_experiments/20260414_132416/stride_sweep/train_missing/20260414_132839/eval_w128_s24_fused.log
