epoch,d_loss,g_loss,failed_nan
1,0.3651525004587781,4.986515969611132,False
2,0.8834704623566583,2.4931143565819815,False
3,1.2476718006225733,0.8870615847981893,False
4,0.6891213498866329,2.519952651170584,False
5,0.14972224636540676,4.5671807412917795,False
6,0.5029394217981742,2.632973275620204,False
7,0.4401615168612737,2.5256835694496447,False
8,0.39351321063720834,3.312872546338118,False
