epoch,d_loss,g_loss,failed_nan
1,0.5806548124967286,4.061900767426078,False
2,0.7735708868417602,2.598112960618276,False
3,0.16695393291705002,4.755427317894422,False
4,0.21422634447584502,4.572798361915808,False
5,0.1376118486568045,4.421440975482647,False
6,0.15135699564595528,4.910558043993436,False
7,0.16843083437460546,4.401176338012402,False
8,0.29898594941657325,3.3256958461724793,False
