dataset,method,split_source,train_spec,test_spec,window_size,stride,anomaly_ratio_threshold,independent_calibration,calib_ratio,scaler_fit_source,model_training_source,threshold_calibration_source,target_fpr,threshold,observed_test_benign_fpr,fp_over_test_benign,precision,recall,f1,auc,ap,tp,fp,tn,fn,train_seconds,inference_seconds,windows_per_second,random_seed,baseline_hyperparameters,command_line,notes
cicids2017,IsolationForest,explicit_cicids_train_test + strict_independent_calibration,Tuesday-WorkingHours.pcap_ISCX.csv;Wednesday-workingHours.pcap_ISCX.csv;Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv;Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,Friday-WorkingHours-Morning.pcap_ISCX.csv;Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv;Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,128,16,0.15,True,0.2,model_train_benign only,model_train_benign,independent_calibration_benign,0.25,-0.0432201456278562,0.3839352674166173,9727/25335,0.4203908950065546,0.3800775778472147,0.3992191036663188,0.4053263597818326,0.5042780108230971,7055,9727,15608,11507,7.331957582966424,4.291563707985915,10228.672574128326,42,"{""contamination"": 0.1, ""n_estimators"": 100}",/Users/lijie/miniforge3/envs/attack/bin/python experiments/run_current_paper_compact_baselines.py --dataset cicids2017 --data-dir /Users/lijie/Desktop/work/attack/dataset/CICIDS2017 --baselines isolationforest oneclasssvm mlp ganomaly tranad timesnet dlinear ours --target-fprs 0.25 --window-size 128 --stride 16 --anomaly-ratio 0.15 --independent-calibration --calib-ratio 0.2 --strict-no-leakage --device mps,
cicids2017,AE,explicit_cicids_train_test + strict_independent_calibration,Tuesday-WorkingHours.pcap_ISCX.csv;Wednesday-workingHours.pcap_ISCX.csv;Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv;Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,Friday-WorkingHours-Morning.pcap_ISCX.csv;Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv;Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,128,16,0.15,True,0.2,model_train_benign only,model_train_benign,independent_calibration_benign,0.25,0.0005560659628827,0.1745411486086441,4422/25335,0.6274328081556996,0.4011959918112272,0.4894351155067371,0.7678829394549627,0.6936520174793513,7447,4422,20913,11115,653.8790097499732,34.74128087493591,1263.5400565115456,42,"{""architecture"": ""LSTM-AE"", ""hidden_dim"": 64, ""num_layers"": 2, ""epochs"": 8, ""batch_size"": 256, ""lr"": 0.001}",/Users/lijie/miniforge3/envs/attack/bin/python experiments/run_current_paper_compact_baselines.py --dataset cicids2017 --data-dir dataset/CICIDS2017 --baselines ae --target-fprs 0.25 --window-size 128 --stride 16 --anomaly-ratio 0.15 --independent-calibration --calib-ratio 0.2 --strict-no-leakage --device cpu --epochs 8 --batch-size 256 --seed 42 --output-dir results/current_paper_compact_baselines,unsupervised sequence autoencoder trained on model_train_benign only; threshold calibrated on independent_calibration_benign
cicids2017,GANomaly,explicit_cicids_train_test + strict_independent_calibration,Tuesday-WorkingHours.pcap_ISCX.csv;Wednesday-workingHours.pcap_ISCX.csv;Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv;Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,Friday-WorkingHours-Morning.pcap_ISCX.csv;Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv;Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,128,16,0.15,True,0.2,model_train_benign only,model_train_benign,independent_calibration_benign,0.25,0.0087394625879824,0.0893230708506019,2263/25335,0.8716028368794326,0.8276047839672449,0.8490341835460778,0.9338218587445842,0.8659540565872299,15362,2263,23072,3200,202.21638679201715,10.286400999990292,4267.478975400767,42,"{""latent_dim"": 64, ""epochs"": 30, ""batch_size"": 256, ""lr"": 0.001}",/Users/lijie/miniforge3/envs/attack/bin/python experiments/run_current_paper_compact_baselines.py --dataset cicids2017 --data-dir /Users/lijie/Desktop/work/attack/dataset/CICIDS2017 --baselines isolationforest oneclasssvm mlp ganomaly tranad timesnet dlinear ours --target-fprs 0.25 --window-size 128 --stride 16 --anomaly-ratio 0.15 --independent-calibration --calib-ratio 0.2 --strict-no-leakage --device mps,
