,auc,auc,ap,ap,precision,precision,recall,recall,f1,f1,fpr,fpr,threshold,threshold,training_time_seconds,training_time_seconds,inference_time_seconds,inference_time_seconds
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,,,,,,,,,,,
tcn_gan,0.8946650085492692,0.05882861150833532,0.8165400289833972,0.11268615632931407,0.8270019481463627,0.06436312457040556,0.7551125956254714,0.11733730151738357,0.7876060274950843,0.08950873405660156,0.1140793368857312,0.042935521507373495,0.2647108733654022,0.1154701653342548,397.76882055022287,5.858366020735213,19.860224174987525,1.145793648953652
tcn_wgan_gp,0.913209522513607,0.029547059039753076,0.8047035654707064,0.09372797177657306,0.8438114188713778,0.01921292685361661,0.8126925977804117,0.0821556325944066,0.8261589695459186,0.044966053526906864,0.1104558910597987,0.01815195019425972,0.17357270419597626,0.06380232565084508,4525.420019875001,1051.8849530592963,31.921461850195193,10.330143641431901
