method,window_size,stride,auc,ap,target_fpr,calib_f1,calib_recall,calib_precision,calib_threshold,train_benign_fpr,test_benign_fpr,eval_seconds,n_train_windows,n_test_windows
IsolationForest,128,16,0.9764237807917842,0.9941038199281954,0.05,0.969026952946551,0.9399149237858915,1.0,-0.02690870223592557,0.05049911920140928,0.0,0.8038139343261719,5123,7345
OneClassSVM,128,16,0.972467836749086,0.9932698183009395,0.05,0.9802364407544445,0.9626019142148174,0.9985291413862842,-19.08231146928864,0.05049911920140928,0.004697592483852026,2.7598142623901367,5123,7345
TranAD,128,16,0.9396505697246327,0.9852818406183999,0.05,0.9572681125980618,0.9191775965969514,0.9986520315809744,1.5172806501388512,0.05049911920140928,0.004110393423370522,100.12497591972351,5123,7345
GANomaly,128,16,0.9525517764488841,0.9884536368841923,0.05,0.9522748375116064,0.9088975540588444,1.0,0.6762534141540525,0.05049911920140928,0.0,6.459033012390137,5123,7345
