epoch,d_loss,g_loss,failed_nan
1,0.4987382973436839,3.919212296920327,False
2,0.2925258370107398,3.8000484299201234,False
3,0.1945691399437447,4.078189515379759,False
4,0.19960897780077244,4.625234064459801,False
5,0.32178407242844026,3.8006994440005375,False
6,0.022088079693136163,5.17864582997102,False
7,0.5405106348164667,3.3488001853227614,False
8,0.19693882117012085,3.9973132165578695,False
