method,window_size,stride,auc,ap,target_fpr,calib_f1,calib_recall,calib_precision,calib_threshold,train_benign_fpr,test_benign_fpr,eval_seconds,n_train_windows,n_test_windows
GANomaly,128,16,0.7409215212226574,0.7706306633025732,0.05,0.7223269151986891,0.7116947419406922,0.7332815792392148,0.01029078015126288,0.05,0.18963885822425486,505.4863700866699,81600,43945
GANomaly,128,16,0.7409215212226574,0.7706306633025732,0.15,0.6585371825950684,0.7236962488563586,0.6041423308473358,0.006512701837345957,0.15,0.34738211638542815,505.4863700866699,81600,43945
